,route_id,stop_name_1,stop_name_2
431,00101.000096.005:14,TEUFENTHAL AG,UNTERKULM NORD
432,00101.000096.005:14,UNTERKULM NORD,UNTERKULM
433,00101.000096.005:14,UNTERKULM,OBERKULM POST
434,00101.000096.005:14,OBERKULM POST,OBERKULM
435,00101.000096.005:14,OBERKULM,GONTENSCHWIL
436,00101.000096.005:14,GONTENSCHWIL,ZETZWIL
437,00101.000096.005:14,ZETZWIL,LEIMBACH AG
438,00101.000096.005:14,LEIMBACH AG,REINACH AG NORD
439,00101.000096.005:14,REINACH AG NORD,REINACH AG MITTE
440,00101.000096.005:14,REINACH AG MITTE,REINACH AG
441,00101.000096.005:14,REINACH AG,MENZIKEN
442,00102.000066.001:102,NYON,LES PLANTAZ
443,00102.000066.001:102,LES PLANTAZ,LA VUARPILLIERE
444,00102.000066.001:102,LA VUARPILLIERE,L'ASSE
445,00102.000066.001:102,L'ASSE,TRELEX
446,00102.000066.001:102,TRELEX,GIVRINS
447,00102.000066.001:102,GIVRINS,GENOLIER
448,00102.000066.001:102,GENOLIER,SUS-CHATEL
449,00102.000066.001:102,SUS-CHATEL,LA JOY-CLINIQUE
450,00102.000066.001:102,LA JOY-CLINIQUE,LE MUIDS
451,00102.000066.001:102,LE MUIDS,BASSINS
452,00102.000066.001:102,BASSINS,ARZIER
453,00102.000066.001:102,ARZIER,LA CHEVRERIE-MONTERET
454,00102.000066.001:102,LA CHEVRERIE-MONTERET,ST-CERGUE
455,00103.000043.007:103,TRAMELAN,TRAMELAN-DESSOUS
456,00103.000043.007:103,TRAMELAN-DESSOUS,TAVANNES
457,00103.000066.002:103,LA CURE,LA GIVRINE
458,00103.000066.002:103,LA GIVRINE,LES PRALIES
459,00103.000066.002:103,LES PRALIES,ST-CERGUE LES CHESEAUX
460,00103.000066.002:103,ST-CERGUE LES CHESEAUX,ST-CERGUE
461,00105.000047.013:60,LUGANO FLP,SORENGO
462,00105.000047.013:60,SORENGO,SORENGO LAGHETTO
463,00105.000047.013:60,SORENGO LAGHETTO,CAPPELLA-AGNUZZO
464,00105.000047.013:60,CAPPELLA-AGNUZZO,BIOGGIO MOLINAZZO
465,00105.000047.013:60,BIOGGIO MOLINAZZO,BIOGGIO
466,00105.000047.013:60,BIOGGIO,SEROCCA
467,00105.000047.013:60,SEROCCA,AGNO
468,00105.000047.013:60,AGNO,MAGLIASO PAESE
469,00105.000047.013:60,MAGLIASO PAESE,MAGLIASO
470,00105.000047.013:60,MAGLIASO,CASLANO
471,00105.000047.013:60,CASLANO,PONTE TRESA
472,1,TRAMELAN,TRAMELAN-CHALET
473,1,TRAMELAN-CHALET,LES REUSSILLES
474,1,LES REUSSILLES,LE PIED-D'OR
475,1,LE PIED-D'OR,LA CHAUX-DES-BREULEUX
476,1,LA CHAUX-DES-BREULEUX,LES BREULEUX
477,1,LES BREULEUX,LES BREULEUX-EGLISE
478,1,LES BREULEUX-EGLISE,LE NOIRMONT
479,00110.000043.009:110,TAVANNES,TRAMELAN-DESSOUS
480,00110.000043.009:110,TRAMELAN-DESSOUS,TRAMELAN
481,00110.000043.009:110,TRAMELAN,TRAMELAN-CHALET
482,00110.000043.009:110,TRAMELAN-CHALET,LES REUSSILLES
483,00110.000043.009:110,LES REUSSILLES,LE PIED-D'OR
484,00110.000043.009:110,LE PIED-D'OR,LA CHAUX-DES-BREULEUX
485,00110.000043.009:110,LA CHAUX-DES-BREULEUX,LES BREULEUX
486,00110.000043.009:110,LES BREULEUX,LES BREULEUX-EGLISE
487,00110.000043.009:110,LES BREULEUX-EGLISE,LE NOIRMONT
488,00113.000023.002:113,VILLY,LES ARNOUX
489,00113.000023.002:113,LES ARNOUX,OLLON VD
490,00113.000023.002:113,OLLON VD,ST-TRIPHON-VILLAGE
491,00113.000023.002:113,ST-TRIPHON-VILLAGE,AIGLE-HOPITAL
492,00113.000023.002:113,AIGLE-HOPITAL,AIGLE
493,00119.000049.002:119,CAMEDO,PALAGNEDRA
494,00119.000049.002:119,PALAGNEDRA,VERDASIO
495,00119.000049.002:119,VERDASIO,CORCAPOLO
496,00119.000049.002:119,CORCAPOLO,INTRAGNA
497,00119.000049.002:119,INTRAGNA,CAVIGLIANO
498,00119.000049.002:119,CAVIGLIANO,VERSCIO
499,00119.000049.002:119,VERSCIO,TEGNA
500,00119.000049.002:119,TEGNA,PONTE BROLLA
501,00119.000049.002:119,PONTE BROLLA,S. MARTINO
502,00119.000049.002:119,S. MARTINO,SOLDUNO
503,00119.000049.002:119,SOLDUNO,LOCARNO S. ANTONIO
504,00119.000049.002:119,LOCARNO S. ANTONIO,LOCARNO FART
505,00120.000049.001:CENTOVALLI EXPRESS,LOCARNO FART,LOCARNO S. ANTONIO
506,00120.000049.001:CENTOVALLI EXPRESS,LOCARNO S. ANTONIO,PONTE BROLLA
507,00120.000049.001:CENTOVALLI EXPRESS,PONTE BROLLA,TEGNA
508,00120.000049.001:CENTOVALLI EXPRESS,TEGNA,VERSCIO
509,00120.000049.001:CENTOVALLI EXPRESS,VERSCIO,CAVIGLIANO
510,00120.000049.001:CENTOVALLI EXPRESS,CAVIGLIANO,INTRAGNA
511,00120.000049.001:CENTOVALLI EXPRESS,INTRAGNA,VERDASIO
512,00120.000049.001:CENTOVALLI EXPRESS,VERDASIO,CAMEDO
513,00120.000049.001:CENTOVALLI EXPRESS,CAMEDO,CENTOVALLI
514,00120.000049.001:CENTOVALLI EXPRESS,CENTOVALLI,RIBELLASCA
515,00120.000049.001:CENTOVALLI EXPRESS,RIBELLASCA,FOLSOGNO-DISSIMO
516,00120.000049.001:CENTOVALLI EXPRESS,FOLSOGNO-DISSIMO,RE
517,00120.000049.001:CENTOVALLI EXPRESS,RE,MALESCO
518,00120.000049.001:CENTOVALLI EXPRESS,MALESCO,ZORNASCO
519,00120.000049.001:CENTOVALLI EXPRESS,ZORNASCO,PRESTINONE
520,00120.000049.001:CENTOVALLI EXPRESS,PRESTINONE,S. MARIA MAGGIORE
521,00120.000049.001:CENTOVALLI EXPRESS,S. MARIA MAGGIORE,DRUOGNO
522,00120.000049.001:CENTOVALLI EXPRESS,DRUOGNO,GAGNONE-ORCESCO
523,00120.000049.001:CENTOVALLI EXPRESS,GAGNONE-ORCESCO,VERIGO
524,00120.000049.001:CENTOVALLI EXPRESS,VERIGO,TRONTANO
525,00120.000049.001:CENTOVALLI EXPRESS,TRONTANO,CREGGIO
526,00120.000049.001:CENTOVALLI EXPRESS,CREGGIO,MASERA
527,00120.000049.001:CENTOVALLI EXPRESS,MASERA,DOMODOSSOLA (I)
528,00121.000137.001:121,ARTH-GOLDAU RB,GOLDAU A4
529,00121.000137.001:121,GOLDAU A4,KRABEL
530,00121.000137.001:121,KRABEL,FRUTTLI
531,00121.000137.001:121,FRUTTLI,RIGI KLOSTERLI
532,00121.000137.001:121,RIGI KLOSTERLI,RIGI WOLFERTSCHEN-FIRST
533,00121.000137.001:121,RIGI WOLFERTSCHEN-FIRST,RIGI STAFFEL
534,00121.000137.001:121,RIGI STAFFEL,RIGI KULM
535,00133.000160.001:133,REALP DFB,TIEFENBACH DFB
536,00133.000160.001:133,TIEFENBACH DFB,FURKA DFB
537,00133.000160.001:133,FURKA DFB,MUTTBACH-BELVEDERE
538,00133.000160.001:133,MUTTBACH-BELVEDERE,GLETSCH
539,00133.000160.001:133,GLETSCH,OBERWALD
540,00138.000049.001:138,LOCARNO FART,LOCARNO S. ANTONIO
541,00138.000049.001:138,LOCARNO S. ANTONIO,SOLDUNO
542,00138.000049.001:138,SOLDUNO,S. MARTINO
543,00138.000049.001:138,S. MARTINO,PONTE BROLLA
544,00138.000049.001:138,PONTE BROLLA,TEGNA
545,00138.000049.001:138,TEGNA,VERSCIO
546,00138.000049.001:138,VERSCIO,CAVIGLIANO
547,00138.000049.001:138,CAVIGLIANO,INTRAGNA
548,00138.000049.001:138,INTRAGNA,CORCAPOLO
549,00138.000049.001:138,CORCAPOLO,VERDASIO
550,00138.000049.001:138,VERDASIO,PALAGNEDRA
551,00138.000049.001:138,PALAGNEDRA,BORGNONE-CADANZA
552,00138.000049.001:138,BORGNONE-CADANZA,CAMEDO
553,00138.000049.001:138,CAMEDO,CENTOVALLI
554,00138.000049.001:138,CENTOVALLI,RE
555,00138.000049.001:138,RE,MALESCO
556,00138.000049.001:138,MALESCO,ZORNASCO
557,00138.000049.001:138,ZORNASCO,PRESTINONE
558,00138.000049.001:138,PRESTINONE,S. MARIA MAGGIORE
559,00138.000049.001:138,S. MARIA MAGGIORE,BUTTOGNO
560,00138.000049.001:138,BUTTOGNO,DRUOGNO
561,00138.000049.001:138,DRUOGNO,GAGNONE-ORCESCO
562,00138.000049.001:138,GAGNONE-ORCESCO,TRONTANO
563,00138.000049.001:138,TRONTANO,CREGGIO
564,00138.000049.001:138,CREGGIO,MASERA
565,00138.000049.001:138,MASERA,DOMODOSSOLA (I)
566,00138.000049.002:138,LOCARNO FART,LOCARNO S. ANTONIO
567,00138.000049.002:138,LOCARNO S. ANTONIO,SOLDUNO
568,00138.000049.002:138,SOLDUNO,S. MARTINO
569,00138.000049.002:138,S. MARTINO,PONTE BROLLA
570,00138.000049.002:138,PONTE BROLLA,TEGNA
571,00138.000049.002:138,TEGNA,VERSCIO
572,00138.000049.002:138,VERSCIO,CAVIGLIANO
573,00138.000049.002:138,CAVIGLIANO,INTRAGNA
574,00138.000049.002:138,INTRAGNA,CORCAPOLO
575,00138.000049.002:138,CORCAPOLO,VERDASIO
576,00138.000049.002:138,VERDASIO,PALAGNEDRA
577,00138.000049.002:138,PALAGNEDRA,BORGNONE-CADANZA
578,00138.000049.002:138,BORGNONE-CADANZA,CAMEDO
579,00142.000046.003:18,ESSLINGEN,EMMAT
580,00142.000046.003:18,EMMAT,LANGWIES ZH
581,00142.000046.003:18,LANGWIES ZH,EGG
582,00142.000046.003:18,EGG,HINTEREGG
583,00142.000046.003:18,HINTEREGG,NEUHAUS BEI HINTEREGG
584,00142.000046.003:18,NEUHAUS BEI HINTEREGG,SCHEUREN
585,00142.000046.003:18,SCHEUREN,FORCH
586,00142.000046.003:18,FORCH,NEUE FORCH
587,00142.000046.003:18,NEUE FORCH,MAIACHER
588,00142.000046.003:18,MAIACHER,ZUMIKON
589,00142.000046.003:18,ZUMIKON,WALTIKON
590,00142.000046.003:18,WALTIKON,ZOLLIKERBERG
591,00142.000046.003:18,ZOLLIKERBERG,SPITAL ZOLLIKERBERG
592,00142.000046.003:18,SPITAL ZOLLIKERBERG,WALDBURG
593,00142.000046.003:18,WALDBURG,"ZURICH, REHALP"
594,00142.000046.003:18,"ZURICH, REHALP","ZURICH, BALGRIST"
595,00142.000046.003:18,"ZURICH, BALGRIST","ZURICH, HEGIBACHPLATZ"
596,00142.000046.003:18,"ZURICH, HEGIBACHPLATZ","ZURICH, KREUZPLATZ"
597,00142.000046.003:18,"ZURICH, KREUZPLATZ","ZURICH STADELHOFEN, BAHNHOF"
598,00145.000049.001:CENTOVALLI EXPRESS,DOMODOSSOLA (I),MASERA
599,00145.000049.001:CENTOVALLI EXPRESS,MASERA,CREGGIO
600,00145.000049.001:CENTOVALLI EXPRESS,CREGGIO,TRONTANO
601,00145.000049.001:CENTOVALLI EXPRESS,TRONTANO,VERIGO
602,00145.000049.001:CENTOVALLI EXPRESS,VERIGO,GAGNONE-ORCESCO
603,00145.000049.001:CENTOVALLI EXPRESS,GAGNONE-ORCESCO,DRUOGNO
604,00145.000049.001:CENTOVALLI EXPRESS,DRUOGNO,BUTTOGNO
605,00145.000049.001:CENTOVALLI EXPRESS,BUTTOGNO,S. MARIA MAGGIORE
606,00145.000049.001:CENTOVALLI EXPRESS,S. MARIA MAGGIORE,PRESTINONE
607,00145.000049.001:CENTOVALLI EXPRESS,PRESTINONE,ZORNASCO
608,00145.000049.001:CENTOVALLI EXPRESS,ZORNASCO,MALESCO
609,00145.000049.001:CENTOVALLI EXPRESS,MALESCO,RE
610,00145.000049.001:CENTOVALLI EXPRESS,RE,CENTOVALLI
611,00145.000049.001:CENTOVALLI EXPRESS,CENTOVALLI,CAMEDO
612,00145.000049.001:CENTOVALLI EXPRESS,CAMEDO,BORGNONE-CADANZA
613,00145.000049.001:CENTOVALLI EXPRESS,BORGNONE-CADANZA,PALAGNEDRA
614,00145.000049.001:CENTOVALLI EXPRESS,PALAGNEDRA,VERDASIO
615,00145.000049.001:CENTOVALLI EXPRESS,VERDASIO,CORCAPOLO
616,00145.000049.001:CENTOVALLI EXPRESS,CORCAPOLO,INTRAGNA
617,00145.000049.001:CENTOVALLI EXPRESS,INTRAGNA,CAVIGLIANO
618,00145.000049.001:CENTOVALLI EXPRESS,CAVIGLIANO,VERSCIO
619,00145.000049.001:CENTOVALLI EXPRESS,VERSCIO,TEGNA
620,00145.000049.001:CENTOVALLI EXPRESS,TEGNA,PONTE BROLLA
621,00145.000049.001:CENTOVALLI EXPRESS,PONTE BROLLA,S. MARTINO
622,00145.000049.001:CENTOVALLI EXPRESS,S. MARTINO,SOLDUNO
623,00145.000049.001:CENTOVALLI EXPRESS,SOLDUNO,LOCARNO S. ANTONIO
624,00145.000049.001:CENTOVALLI EXPRESS,LOCARNO S. ANTONIO,LOCARNO FART
625,00151.000011.101:151,BASEL BAD BF,BASEL SBB
626,00151.000011.101:151,BASEL SBB,OLTEN
627,00151.000011.101:151,OLTEN,LUZERN
628,00151.000011.101:151,LUZERN,ROTSEE
629,00151.000011.101:151,ROTSEE,ARTH-GOLDAU
630,00151.000011.101:151,ARTH-GOLDAU,GOTTHARD-BASISTUNNEL
631,00151.000011.101:151,GOTTHARD-BASISTUNNEL,BELLINZONA
632,00151.000011.101:151,BELLINZONA,LUGANO
633,00151.000011.101:151,LUGANO,CHIASSO
634,00151.000011.101:151,CHIASSO,COMO S. GIOVANNI
635,00151.000011.102:151,BASEL SBB,OLTEN
636,00151.000011.102:151,OLTEN,LUZERN
637,00151.000011.102:151,LUZERN,ROTSEE
638,00151.000011.102:151,ROTSEE,ARTH-GOLDAU
639,00151.000011.102:151,ARTH-GOLDAU,GOTTHARD-BASISTUNNEL
640,00151.000011.102:151,GOTTHARD-BASISTUNNEL,BELLINZONA
641,00151.000011.102:151,BELLINZONA,LUGANO
642,00151.000011.102:151,LUGANO,CHIASSO
643,00151.000011.106:151,BASEL SBB,OLTEN
644,00151.000011.106:151,OLTEN,LUZERN
645,00151.000011.106:151,LUZERN,ROTSEE
646,00151.000011.106:151,ROTSEE,ARTH-GOLDAU
647,00151.000011.106:151,ARTH-GOLDAU,GOTTHARD-BASISTUNNEL
648,00151.000011.106:151,GOTTHARD-BASISTUNNEL,BELLINZONA
649,00151.000011.106:151,BELLINZONA,LUGANO
650,00151.000011.106:151,LUGANO,CHIASSO
651,00151.000011.106:151,CHIASSO,COMO S. GIOVANNI
652,00156.000011.104:156,COMO S. GIOVANNI,CHIASSO
653,00157.000049.001:157,DOMODOSSOLA (I),MASERA
654,00157.000049.001:157,MASERA,TRONTANO
655,00157.000049.001:157,TRONTANO,GAGNONE-ORCESCO
656,00157.000049.001:157,GAGNONE-ORCESCO,DRUOGNO
657,00157.000049.001:157,DRUOGNO,BUTTOGNO
658,00157.000049.001:157,BUTTOGNO,S. MARIA MAGGIORE
659,00157.000049.001:157,S. MARIA MAGGIORE,PRESTINONE
660,00157.000049.001:157,PRESTINONE,ZORNASCO
661,00157.000049.001:157,ZORNASCO,MALESCO
662,00157.000049.001:157,MALESCO,RE
663,00157.000049.001:157,RE,FOLSOGNO-DISSIMO
664,00157.000049.001:157,FOLSOGNO-DISSIMO,CAMEDO
665,00157.000049.001:157,CAMEDO,INTRAGNA
666,00157.000049.001:157,INTRAGNA,PONTE BROLLA
667,00157.000049.001:157,PONTE BROLLA,LOCARNO S. ANTONIO
668,00157.000049.001:157,LOCARNO S. ANTONIO,LOCARNO FART
669,00160.000011.101:160,FELDKIRCH,BUCHS SG
670,00160.000011.101:160,BUCHS SG,SARGANS
671,00160.000011.101:160,SARGANS,ZIMMERBERG-BASISTUNNEL
672,00160.000011.101:160,ZIMMERBERG-BASISTUNNEL,ZURICH HB
673,00161.000011.104:161,BUCHS SG,FELDKIRCH
674,00172.000049.001:TRENO PANORAMICO VIGEZZO VISION,LOCARNO FART,LOCARNO S. ANTONIO
675,00172.000049.001:TRENO PANORAMICO VIGEZZO VISION,LOCARNO S. ANTONIO,PONTE BROLLA
676,00172.000049.001:TRENO PANORAMICO VIGEZZO VISION,PONTE BROLLA,INTRAGNA
677,00172.000049.001:TRENO PANORAMICO VIGEZZO VISION,INTRAGNA,VERDASIO
678,00172.000049.001:TRENO PANORAMICO VIGEZZO VISION,VERDASIO,CAMEDO
679,00172.000049.001:TRENO PANORAMICO VIGEZZO VISION,CAMEDO,CENTOVALLI
680,00172.000049.001:TRENO PANORAMICO VIGEZZO VISION,CENTOVALLI,RE
681,00172.000049.001:TRENO PANORAMICO VIGEZZO VISION,RE,MALESCO
682,00172.000049.001:TRENO PANORAMICO VIGEZZO VISION,MALESCO,S. MARIA MAGGIORE
683,00172.000049.001:TRENO PANORAMICO VIGEZZO VISION,S. MARIA MAGGIORE,DRUOGNO
684,00172.000049.001:TRENO PANORAMICO VIGEZZO VISION,DRUOGNO,TRONTANO
685,00172.000049.001:TRENO PANORAMICO VIGEZZO VISION,TRONTANO,MASERA
686,00172.000049.001:TRENO PANORAMICO VIGEZZO VISION,MASERA,DOMODOSSOLA (I)
687,00180.000011.101:4,ZURICH HB,SCHAFFHAUSEN
688,00180.000011.101:4,SCHAFFHAUSEN,SINGEN (HOHENTWIEL)
689,00181.000049.001:CENTOVALLI EXPRESS,DOMODOSSOLA (I),MASERA
690,00181.000049.001:CENTOVALLI EXPRESS,MASERA,CREGGIO
691,00181.000049.001:CENTOVALLI EXPRESS,CREGGIO,TRONTANO
692,00181.000049.001:CENTOVALLI EXPRESS,TRONTANO,VERIGO
693,00181.000049.001:CENTOVALLI EXPRESS,VERIGO,COIMO
694,00181.000049.001:CENTOVALLI EXPRESS,COIMO,GAGNONE-ORCESCO
695,00181.000049.001:CENTOVALLI EXPRESS,GAGNONE-ORCESCO,DRUOGNO
696,00181.000049.001:CENTOVALLI EXPRESS,DRUOGNO,BUTTOGNO
697,00181.000049.001:CENTOVALLI EXPRESS,BUTTOGNO,S. MARIA MAGGIORE
698,00181.000049.001:CENTOVALLI EXPRESS,S. MARIA MAGGIORE,PRESTINONE
699,00181.000049.001:CENTOVALLI EXPRESS,PRESTINONE,ZORNASCO
700,00181.000049.001:CENTOVALLI EXPRESS,ZORNASCO,MALESCO
701,00181.000049.001:CENTOVALLI EXPRESS,MALESCO,RE
702,00181.000049.001:CENTOVALLI EXPRESS,RE,FOLSOGNO-DISSIMO
703,00181.000049.001:CENTOVALLI EXPRESS,FOLSOGNO-DISSIMO,RIBELLASCA
704,00181.000049.001:CENTOVALLI EXPRESS,RIBELLASCA,CENTOVALLI
705,00181.000049.001:CENTOVALLI EXPRESS,CENTOVALLI,CAMEDO
706,00181.000049.001:CENTOVALLI EXPRESS,CAMEDO,PALAGNEDRA
707,00181.000049.001:CENTOVALLI EXPRESS,PALAGNEDRA,VERDASIO
708,00181.000049.001:CENTOVALLI EXPRESS,VERDASIO,CORCAPOLO
709,00181.000049.001:CENTOVALLI EXPRESS,CORCAPOLO,INTRAGNA
710,00181.000049.001:CENTOVALLI EXPRESS,INTRAGNA,PONTE BROLLA
711,00181.000049.001:CENTOVALLI EXPRESS,PONTE BROLLA,LOCARNO S. ANTONIO
712,00181.000049.001:CENTOVALLI EXPRESS,LOCARNO S. ANTONIO,LOCARNO FART
713,00181.000049.002:181,CAMEDO,PALAGNEDRA
714,00181.000049.002:181,PALAGNEDRA,VERDASIO
715,00181.000049.002:181,VERDASIO,CORCAPOLO
716,00181.000049.002:181,CORCAPOLO,INTRAGNA
717,00181.000049.002:181,INTRAGNA,PONTE BROLLA
718,00181.000049.002:181,PONTE BROLLA,LOCARNO S. ANTONIO
719,00181.000049.002:181,LOCARNO S. ANTONIO,LOCARNO FART
720,00182.000055.001:LEB,BERCHER,FEY
721,00182.000055.001:LEB,FEY,SUGNENS
722,00182.000055.001:LEB,SUGNENS,GRESALEY
723,00182.000055.001:LEB,GRESALEY,SUR ROCHE
724,00182.000055.001:LEB,SUR ROCHE,ECHALLENS
725,00182.000055.005:LEB,BERCHER,FEY
726,00182.000055.005:LEB,FEY,SUGNENS
727,00182.000055.005:LEB,SUGNENS,GRESALEY
728,00182.000055.005:LEB,GRESALEY,SUR ROCHE
729,00182.000055.005:LEB,SUR ROCHE,ECHALLENS
730,00182.000055.005:LEB,ECHALLENS,ASSENS
731,00182.000055.005:LEB,ASSENS,ETAGNIERES
732,00182.000055.005:LEB,ETAGNIERES,LES RIPES
733,00182.000055.005:LEB,LES RIPES,CHESEAUX
734,00182.000055.005:LEB,CHESEAUX,BEL-AIR LEB
735,00182.000055.005:LEB,BEL-AIR LEB,VERNAND-CAMARES
736,00182.000055.005:LEB,VERNAND-CAMARES,ROMANEL-SUR-LAUSANNE
737,00182.000055.005:LEB,ROMANEL-SUR-LAUSANNE,JOUXTENS-MEZERY
738,00182.000055.005:LEB,JOUXTENS-MEZERY,CERY-FLEUR-DE-LYS
739,00182.000055.005:LEB,CERY-FLEUR-DE-LYS,PRILLY-CHASSEUR
740,00182.000055.005:LEB,PRILLY-CHASSEUR,UNION-PRILLY
741,00182.000055.005:LEB,UNION-PRILLY,MONTETAN
742,00182.000055.005:LEB,MONTETAN,LAUSANNE-CHAUDERON
743,00182.000055.005:LEB,LAUSANNE-CHAUDERON,LAUSANNE-FLON
744,00185.000055.003:LEB,LAUSANNE-FLON,LAUSANNE-CHAUDERON
745,00185.000055.003:LEB,LAUSANNE-CHAUDERON,MONTETAN
746,00185.000055.003:LEB,MONTETAN,UNION-PRILLY
747,00185.000055.003:LEB,UNION-PRILLY,PRILLY-CHASSEUR
748,00185.000055.003:LEB,PRILLY-CHASSEUR,CERY-FLEUR-DE-LYS
749,00185.000055.003:LEB,CERY-FLEUR-DE-LYS,JOUXTENS-MEZERY
750,00185.000055.003:LEB,JOUXTENS-MEZERY,ROMANEL-SUR-LAUSANNE
751,00185.000055.003:LEB,ROMANEL-SUR-LAUSANNE,VERNAND-CAMARES
752,00185.000055.003:LEB,VERNAND-CAMARES,BEL-AIR LEB
753,00185.000055.003:LEB,BEL-AIR LEB,CHESEAUX
754,00185.000055.003:LEB,CHESEAUX,LES RIPES
755,00185.000055.003:LEB,LES RIPES,ETAGNIERES
756,00185.000055.003:LEB,ETAGNIERES,ASSENS
757,00185.000055.003:LEB,ASSENS,ECHALLENS
758,00187.000043.003:187,LE NOIRMONT,LES BREULEUX-EGLISE
759,00187.000043.003:187,LES BREULEUX-EGLISE,LES BREULEUX
760,00203.000066.001:203,GENOLIER,GIVRINS
761,00203.000066.001:203,GIVRINS,TRELEX
762,00203.000066.001:203,TRELEX,L'ASSE
763,00203.000066.001:203,L'ASSE,LA VUARPILLIERE
764,00203.000066.001:203,LA VUARPILLIERE,LES PLANTAZ
765,00203.000066.001:203,LES PLANTAZ,NYON
766,00203.000081.002:203,LANGENTHAL,LANGENTHAL GASWERK
767,00203.000081.002:203,LANGENTHAL GASWERK,HARD-MUMENTHAL
768,00203.000081.002:203,HARD-MUMENTHAL,AARWANGEN VORSTADT
769,00203.000081.002:203,AARWANGEN VORSTADT,AARWANGEN
770,00203.000081.002:203,AARWANGEN,AARWANGEN SCHLOSS
771,00203.000081.002:203,AARWANGEN SCHLOSS,BANNWIL
772,00203.000115.001:203,LES MONTUIRES,PIED DU BARRAGE
773,00204.000043.010:204,SAIGNELEGIER,MURIAUX
774,00204.000043.010:204,MURIAUX,LES EMIBOIS
775,00204.000043.010:204,LES EMIBOIS,LE NOIRMONT
776,00204.000043.010:204,LE NOIRMONT,LE CREUX-DES-BICHES
777,00204.000043.010:204,LE CREUX-DES-BICHES,LE BOECHET
778,00204.000043.010:204,LE BOECHET,LES BOIS
779,00204.000043.010:204,LES BOIS,LA LARGE-JOURNEE
780,00204.000043.010:204,LA LARGE-JOURNEE,LA CHAUX-D'ABEL
781,00204.000043.010:204,LA CHAUX-D'ABEL,LA FERRIERE
782,00204.000043.010:204,LA FERRIERE,LA CIBOURG
783,00204.000043.010:204,LA CIBOURG,LA CHAUX-DE-FONDS-EST
784,00204.000043.010:204,LA CHAUX-DE-FONDS-EST,LA CHAUX-DE-FONDS
785,00206.000043.005:206,SAIGNELEGIER,MURIAUX
786,00206.000043.005:206,MURIAUX,LES EMIBOIS
787,00206.000043.005:206,LES EMIBOIS,LE NOIRMONT
788,00207.000093.001:207,BRIG BAHNHOFPLATZ,EYHOLZ
789,00207.000093.001:207,EYHOLZ,VISP
790,00207.000093.001:207,VISP,STALDEN-SAAS
791,00207.000093.001:207,STALDEN-SAAS,KALPETRAN
792,00207.000093.001:207,KALPETRAN,ST. NIKLAUS VS
793,00207.000093.001:207,ST. NIKLAUS VS,HERBRIGGEN
794,00207.000093.001:207,HERBRIGGEN,RANDA
795,00207.000093.001:207,RANDA,TASCH
796,00207.000093.001:207,TASCH,ZERMATT
797,00210.000023.002:210,MONTHEY-VILLE,MONTHEY-EN PLACE
798,00210.000023.002:210,MONTHEY-EN PLACE,MONTHEY-HOPITAL
799,00210.000023.002:210,MONTHEY-HOPITAL,CHEMEX
800,00210.000023.002:210,CHEMEX,CROIX-DU-NANT
801,00210.000023.002:210,CROIX-DU-NANT,LES NEYS
802,00210.000023.002:210,LES NEYS,ROUTE DE MORGINS
803,00210.000023.002:210,ROUTE DE MORGINS,TROISTORRENTS
804,00210.000023.002:210,TROISTORRENTS,PONT DE FAYOT
805,00210.000023.002:210,PONT DE FAYOT,FAYOT
806,00210.000023.002:210,FAYOT,VAL-D'ILLIEZ
807,00210.000023.002:210,VAL-D'ILLIEZ,EN CHARNET
808,00210.000023.002:210,EN CHARNET,LA COUR
809,00210.000023.002:210,LA COUR,CHAMPERY-VILLAGE
810,00210.000023.002:210,CHAMPERY-VILLAGE,CHAMPERY
811,00213.000043.006:213,LE NOIRMONT,LES EMIBOIS
812,00213.000043.006:213,LES EMIBOIS,MURIAUX
813,00213.000043.006:213,MURIAUX,SAIGNELEGIER
814,00213.000043.006:213,SAIGNELEGIER,LE BEMONT JU
815,00213.000043.006:213,LE BEMONT JU,PRE-PETITJEAN
816,00213.000043.006:213,PRE-PETITJEAN,LA COMBE
817,00213.000043.006:213,LA COMBE,BOLLEMENT
818,00213.000043.006:213,BOLLEMENT,COMBE-TABEILLON
819,00213.000043.006:213,COMBE-TABEILLON,GLOVELIER
820,00213.000121.001:213,ZERMATT GGB,FINDELBACH
821,00213.000121.001:213,FINDELBACH,RIFFELALP
822,00213.000121.001:213,RIFFELALP,RIFFELBERG
823,00213.000121.001:213,RIFFELBERG,ROTENBODEN
824,00213.000121.001:213,ROTENBODEN,GORNERGRAT
825,00215.000043.003:215,LA CHAUX-DE-FONDS,LA CHAUX-DE-FONDS-EST
826,00215.000043.003:215,LA CHAUX-DE-FONDS-EST,LA CIBOURG
827,00215.000043.003:215,LA CIBOURG,LA FERRIERE
828,00215.000043.003:215,LA FERRIERE,LA CHAUX-D'ABEL
829,00215.000043.003:215,LA CHAUX-D'ABEL,LA LARGE-JOURNEE
830,00215.000043.003:215,LA LARGE-JOURNEE,LES BOIS
831,00215.000043.003:215,LES BOIS,LE BOECHET
832,00215.000043.003:215,LE BOECHET,LE CREUX-DES-BICHES
833,00215.000043.003:215,LE CREUX-DES-BICHES,LE NOIRMONT
834,00215.000043.003:215,LE NOIRMONT,LES EMIBOIS
835,00215.000043.003:215,LES EMIBOIS,MURIAUX
836,00215.000043.003:215,MURIAUX,SAIGNELEGIER
837,00215.000043.003:215,SAIGNELEGIER,LE BEMONT JU
